Open,Adj Close,Volume,Company
-0.981475174,3.754896367,2.355796539,1
-0.957289713,3.914896367,0.130611112,1
-0.897351831,4.042896367,-0.02943416,1
-0.800609985,4.168896367,-0.061566802,1
-0.944671211,3.968896367,0.043791186,1
-0.886836413,4.094896367,-0.633466028,1
-0.786939942,4.172896367,-0.559313778,1
-0.623950963,4.394896367,0.064183055,1
-0.529312202,4.704896367,-0.537686038,1
-0.56927079,4.622896367,-0.455809596,1
-0.521951409,4.764896367,-0.444068823,1
-0.396817935,5.110896367,-0.207399559,1
-0.215952746,5.332896367,-0.356013027,1
-0.167581824,5.342896367,-0.101114668,1
-0.163375657,5.324896367,-0.307196129,1
-0.287457589,4.988896367,1.179556478,1
-0.32951926,4.912896367,3.385276939,1
-0.455704276,4.810896367,2.398434083,1
-0.38209635,4.864896367,-0.416879665,1
-0.426261106,4.828896367,-0.813594201,1
-0.544033787,4.804896367,-0.930075026,1
-0.510384449,4.824896367,-0.843255101,1
-0.428364189,4.898896367,-0.817301813,1
-0.249602084,5.380896367,-0.13324731,1
-0.089767731,5.554896367,-0.554679262,1
-0.294818381,5.288896367,-0.657874476,1
-0.309539966,5.204896367,-0.745621305,1
-0.280096796,5.082896367,-0.728319114,1
-0.403127186,4.964896367,-0.673322862,1
-0.455704276,4.902896367,-0.282169745,1
-0.308488424,4.986896367,-0.806796911,1
-0.470425861,4.814896367,-0.873842904,1
-0.500920573,4.792896367,-0.863029034,1
-0.519848326,4.678896367,-0.444377791,1
-0.492508239,4.722896367,-0.802162396,1
-0.540879162,4.674896367,-0.837384714,1
-0.512487533,4.624896367,-0.907520384,1
-0.53982762,4.676896367,-0.694950601,1
-0.514590617,4.944896367,-0.948922057,1
-0.517745242,4.836896367,-0.756435175,1
-0.459910443,4.996896367,-0.630994286,1
-0.440982691,4.898896367,-0.863955937,1
-0.529312202,4.626896367,-0.805870008,1
-0.519848326,4.816896367,-0.37177038,1
-0.477786654,5.034896367,1.000664175,1
-0.224365081,5.372896367,0.727536722,1
0.154189966,5.888896367,2.085758763,1
-0.087664647,5.450896367,-0.026035515,1
-0.024572139,5.474896367,-0.16290821,1
-0.119210901,5.314896367,-0.219758268,1
-0.101334691,5.638896367,0.118870339,1
-0.146550988,5.614896367,-0.800617557,1
-0.150757155,5.616896367,-0.93903509,1
-0.032984474,5.808896367,-0.509878945,1
0.23831331,6.234896367,0.249254712,1
0.2908904,6.264896367,0.01227648,1
0.269859564,6.244896367,1.178011639,1
0.367652951,6.486896367,1.573181337,1
0.75356879,7.240896367,0.671613567,1
0.602146771,6.904896367,4.269851485,1
0.722022536,7.354896367,2.019021738,1
0.774599626,7.132896367,1.659692295,1
0.7009917,7.072896367,1.197785573,1
0.714661744,7.098896367,0.857921095,1
0.923918561,7.724896367,6.310892158,1
1.058515911,7.640896367,6.162587658,1
1.126866128,7.644896367,10.59936393,1
1.018557323,7.760896367,0.954319019,1
0.634744567,6.976896367,0.910445605,1
0.861877595,7.550896367,2.020875544,1
0.9701864,7.402896367,-0.009042291,1
0.994371862,7.622896367,-0.64798751,1
1.024866574,7.694896367,0.002080546,1
1.10478375,7.900896367,0.478817718,1
1.126866128,7.912896367,0.454409269,1
1.07534058,7.728896367,-0.595154032,1
1.297215899,8.036896367,0.414243467,1
1.141587713,7.894896367,-0.667143508,1
1.214144097,7.924896367,-0.85684968,1
1.175237051,7.820896367,-0.255907489,1
1.005938821,7.664896367,-0.064965446,1
0.99332032,7.692896367,-0.673940797,1
1.087959081,7.744896367,-0.707927245,1
1.166824716,7.952896367,-0.753345498,1
1.071134413,7.804896367,-0.464460692,1
1.12791767,7.884896367,-0.869826323,1
0.946000939,7.516896367,0.576142546,1
0.692579366,7.184896367,0.180663881,1
0.807197422,7.160896367,-0.289893937,1
0.827176716,7.336896367,-0.519456944,1
0.877650722,7.394896367,-0.577542873,1
0.873444555,7.380896367,-0.756126207,1
1.08690754,7.674896367,-0.595463,1
1.098474499,7.708896367,-0.467550369,1
0.963877149,7.678896367,-0.122124472,1
0.900784642,7.456896367,-0.369298638,1
0.882908431,7.394896367,-0.512659654,1
0.887114598,7.366896367,-0.673013894,1
0.838743676,7.212896367,-0.343654318,1
0.702043242,7.044896367,-0.646442671,1
0.722022536,7.022896367,-0.580941517,1
0.550621223,6.744896367,-0.503390623,1
0.532745013,6.716896367,-0.502772687,1
0.909196976,7.294896367,-0.134792148,1
0.800888171,7.234896367,-0.146532921,1
0.948104023,7.532896367,-0.512968622,1
0.914454685,7.170896367,-0.271355875,1
0.83558905,7.370896367,-0.488251205,1
0.797733546,7.632896367,-0.414098955,1
0.904990809,7.320896367,0.182517687,1
1.191010178,8.164896367,2.021802448,1
1.035381992,7.756896367,1.503663603,1
0.743053372,6.884896367,4.64648312,1
0.436003168,6.506896367,3.556445049,1
0.17416926,6.282896367,1.88678356,1
0.398147663,6.492896367,0.957408696,1
0.554827391,6.730896367,0.248327809,1
0.37291066,6.412896367,1.715306482,1
0.26775648,6.454896367,3.516897182,1
0.417075415,6.514896367,1.126414032,1
0.60109523,6.988896367,3.570039628,1
0.678909323,6.888896367,0.395396437,1
0.690476282,6.892896367,1.089955843,1
0.614765273,6.788896367,0.489013652,1
0.637899192,6.944896367,1.351342523,1
0.963877149,7.624896367,-0.102968474,1
1.285648939,7.814896367,0.899631735,1
0.859774512,7.392896367,0.425366305,1
0.877650722,7.300896367,-0.519765911,1
0.769341917,7.190896367,-0.132629374,1
0.832434425,7.304896367,-0.198439496,1
1.031175824,7.466896367,-0.522855588,1
1.025918115,7.758896367,-0.225628654,1
1.194164803,7.646896367,-0.4174976,1
1.017505781,7.854896367,0.091063246,1
1.288803565,8.182896367,-0.211107172,1
1.605317645,8.674896367,0.334838767,1
1.594802227,8.466896367,-0.159509565,1
1.649482401,8.958896367,-0.368371735,1
2.220469071,10.05489637,1.013022884,1
2.203644928,9.792895367,-0.377022831,1
1.774615875,9.410896367,0.150076078,1
1.816677547,9.154896367,0.062020281,1
1.794595169,9.252896367,-0.614927965,1
1.863996927,9.340896367,-0.755199304,1
2.004903528,9.674895367,1.104786293,1
2.044862116,9.556896367,0.039156671,1
2.057480618,9.768895367,-0.216977558,1
2.168944048,9.728896367,-0.661582089,1
2.036449782,9.364896367,0.817137357,1
2.009109695,9.800897367,-0.369607606,1
1.990181943,9.362896367,-0.090609766,1
1.955481064,9.426896367,0.195494331,1
2.010161237,9.634896367,0.258523743,1
1.908161683,9.482896367,-0.377331798,1
2.109006166,9.686896367,-0.333149416,1
2.053274451,9.458896367,-0.030978999,1
1.977563441,9.466896367,-0.391235345,1
2.004903528,9.374896367,-0.118107892,1
2.034346698,9.514896367,-0.239532201,1
1.949171813,9.404896367,-0.168469628,1
1.616884605,8.862896367,0.979036436,1
1.724141868,9.122896367,0.289729481,1
1.662100902,8.824896367,2.369700086,1
1.550637472,8.684896367,0.804778649,1
1.596905311,8.480896367,0.195185363,1
1.42655554,8.600896367,-0.140662535,1
1.448637918,8.078896367,0.263776194,1
1.642121608,9.104896367,0.795818586,1
1.501215008,8.716896367,4.232466392,1
1.523297385,8.424896367,1.136609967,1
1.363463032,8.250896367,0.129375241,1
1.521194302,8.666896367,-0.313684451,1
1.636863899,8.724896367,-0.136028019,1
1.505421175,8.456896367,0.662035568,1
1.742018079,9.004896367,0.414243467,1
1.753585039,9.086896367,-0.247256394,1
1.936553311,9.546896367,-0.02541758,1
2.205748011,9.944896367,0.609820026,1
2.213108804,9.874896367,0.920641539,1
2.17314969,9.814897367,-0.154566081,1
2.197336203,9.898896367,-0.252817812,1
2.115315943,9.524896367,-0.306887161,1
1.910264766,9.508896367,0.33978225,1
1.83034759,9.414896367,-0.037158353,1
2.032243615,9.386896367,1.165343963,1
1.640018525,9.048896367,0.608893123,1
1.728348036,9.102896367,0.572434933,1
1.62529694,8.704896367,0.571816998,1
1.395009286,8.202896367,0.661108665,1
1.128969212,7.648896367,1.115600163,1
1.26882427,7.990896367,1.150822481,1
0.906042351,7.342896367,2.183083591,1
0.85872297,7.444896367,0.893143413,1
0.900784642,7.322896367,0.992631015,1
0.909196976,7.502896367,1.124251258,1
0.928124728,7.464896367,-0.026344483,1
1.078495205,7.860896367,0.309194447,1
1.358205323,8.276896367,0.758433493,1
1.217298722,8.248896367,0.088900472,1
1.237278017,7.926896367,-0.135719051,1
1.128969212,8.040896367,0.400339921,1
1.367669199,8.236896367,-0.313684451,1
1.457050252,8.364896367,0.099096406,1
1.305628233,8.026896367,0.296835739,1
1.172082425,7.852896367,0.390143986,1
1.358205323,8.248896367,-0.191333239,1
1.32140136,8.184896367,-0.206781624,1
1.163670091,8.104896367,-0.516058299,1
1.077443663,7.784896367,0.496428877,1
1.115299168,7.988896367,-0.097407056,1
1.25094806,8.060896367,-0.62234319,1
1.328762153,8.196896367,-0.35693993,1
1.285648939,8.164896367,0.028651769,1
1.386596952,8.476896367,-0.797836848,1
1.375029992,8.424896367,-0.716578341,1
1.269875812,8.452896367,-0.71534247,1
1.53170972,8.804896367,-0.135719051,1
1.562204432,8.640896367,-0.58063255,1
1.470720295,8.612896367,-0.53336049,1
1.505421175,8.594896367,-0.339946706,1
1.348741447,8.228896367,-0.05909506,1
1.372926908,8.100896367,0.169850011,1
1.242535726,8.236896367,-0.653239961,1
1.247793435,8.062896367,-0.423059019,1
1.363463032,8.114896367,0.588501254,1
1.071134413,7.846896367,2.511825231,1
1.006990363,7.652896367,-0.356013027,1
1.098474499,7.902896367,-0.682591893,1
1.338226029,7.846896367,-0.661891057,1
1.084804456,8.002896367,-0.328205933,1
1.249896518,8.120896367,0.061402346,1
1.216247181,7.834896367,0.015984093,1
1.163670091,8.084896367,0.083339053,1
0.804042796,7.626896367,1.083467521,1
0.94074323,7.422896367,2.554771742,1
1.112144543,7.754896367,2.203475459,1
1.132123837,7.934896367,2.35301583,1
1.062722078,7.528896367,-0.224701751,1
0.932330896,7.344896367,3.675397616,1
1.005938821,7.730896367,-0.079177961,1
1.113196085,7.888896367,-0.189170465,1
1.098474499,7.704896367,0.738968528,1
1.077443663,7.984896367,-0.050752932,1
1.140536171,8.010896367,2.046210896,1
1.410782413,8.298896367,0.297453674,1
1.488596506,8.644896367,0.37747631,1
1.689440989,8.914896367,-0.294219485,1
1.84191455,9.098896367,-0.59268229,1
1.68418328,8.950896367,-0.443759855,1
1.733605745,9.088896367,-0.550353714,1
1.626348481,8.826896367,-0.342727415,1
1.690492531,8.874896367,-0.541084683,1
1.66630707,8.884896367,-0.302561613,1
1.775667416,9.182896367,-0.780225688,1
1.847172259,9.350896367,-0.731408791,1
1.940759479,9.224896367,-0.308740967,1
1.685234822,8.964896367,-0.701129955,1
1.663152444,9.032896367,-0.63717364,1
1.715729534,9.034896367,-0.598861644,1
1.501215008,8.480896367,-0.369916573,1
1.40342162,8.270896367,-0.251581942,1
1.242535726,7.906896367,-0.277844197,1
1.299318983,8.334896367,0.218666909,1
1.445483292,8.342896367,-0.400813344,1
1.363463032,8.474896367,-0.475892497,1
1.322452902,8.364896367,-0.609984482,1
1.216247181,8.026896367,-0.639027446,1
1.222556431,8.184896367,-0.61431003,1
1.243587267,8.100896367,-0.474965594,1
1.299318983,8.340896367,-0.154875049,1
1.277236605,8.244896367,0.002698481,1
1.266721187,8.130896367,-0.636555705,1
1.243587267,8.106896367,-0.762305561,1
1.369772283,8.316896367,-0.829351554,1
1.554843639,8.682896367,-0.3380929,1
1.54958593,8.586896367,0.077159699,1
1.28039123,7.874896367,-0.562712423,1
1.159463924,8.162896367,-0.564257261,1
1.187855552,8.044896367,-0.773737367,1
1.163670091,7.906896367,-0.69649544,1
1.288803565,8.048896367,-0.600406483,1
1.228865682,7.854896367,0.629593959,1
1.058515911,7.734896367,-0.548499908,1
0.938640146,7.424896367,2.155894432,1
0.873444555,7.334896367,7.091653554,1
0.815609756,7.364896367,1.44063419,1
0.921815478,7.302896367,0.252344389,1
0.840846759,7.350896367,0.633610539,1
0.795630462,7.222896367,0.507242747,1
0.816661298,7.202896367,0.002389514,1
0.716764827,7.194896367,0.021236544,1
0.716764827,6.936896367,0.241530519,1
0.427590833,6.474896367,0.28725774,1
0.492786425,6.642896367,-0.140044599,1
0.423384666,6.592896367,-0.103895378,1
0.403405372,6.386896367,-0.107911958,1
0.332952071,6.158896367,1.106640099,1
-0.076097687,5.448896367,2.697823791,1
-0.093973898,5.450896367,0.241221551,1
-0.308488424,4.994896367,1.983181484,1
-0.140241737,5.462896367,0.732789173,1
-0.161272573,5.424896367,0.982744048,1
-0.140241737,5.510896367,0.130302144,1
-0.127623235,5.494896367,1.738170092,1
-0.096076982,5.458896367,0.456572043,1
-0.029829848,5.430896367,0.129066274,1
-0.273787545,5.434896367,-0.116254086,1
-0.035087557,5.700896367,0.441123658,1
-0.043499892,5.694896367,0.321862123,1
0.049035786,5.728896367,-0.13324731,1
-0.004592845,5.668896367,-0.139735632,1
-0.082406938,5.480896367,-0.48361669,1
-0.088716189,5.414896367,0.821153938,1
-0.149705613,5.534896367,-0.437580501,1
-0.070839978,5.640896367,0.233188391,1
0.011180282,5.846896367,0.933927151,1
0.159447675,6.012896367,0.398177147,1
0.214127848,6.004896367,0.824243615,1
0.314024319,6.224896367,0.149149175,1
0.216230932,5.934896367,0.023708286,1
0.091097458,5.934896367,0.797672392,1
0.269859564,6.058896367,0.256669937,1
0.245674102,6.154896367,0.364190699,1
0.164705384,5.876896367,0.76152317,1
0.210973223,5.862896367,1.682246937,1
0.036417285,5.628896367,-0.041792868,1
0.033262659,5.764896367,0.723520142,1
-0.061376102,5.614896367,0.237204971,1
0.033262659,5.674896367,0.157182335,1
0.042726536,5.748896367,0.963588051,1
0.126849879,5.904896367,-0.157037823,1
0.093200542,5.776896367,-0.392162248,1
0.085839749,5.772896367,-0.667143508,1
-0.005644387,5.258896367,0.948139665,1
-0.103437774,5.426896367,0.832585743,1
-0.01931443,5.474896367,1.978546969,1
-0.594507793,4.884896367,3.599082592,1
-0.491456697,4.564896367,0.782841942,1
-0.589250084,4.544896367,0.848034128,1
-0.527209118,4.780896367,-0.240150136,1
-0.417848771,4.954896367,-0.419351406,1
-0.387354059,4.896896367,-0.722139759,1
-0.394714852,4.908896367,-0.55498823,1
-0.387354059,4.934896367,-0.491958818,1
-0.409436437,4.914896367,-0.921114963,1
-0.309539966,5.018896367,-0.577233905,1
-0.432570356,4.882896367,0.042246348,1
-0.458858901,4.864896367,0.614763509,1
-0.409436437,4.834896367,0.061093378,1
-0.572425415,4.570896367,0.682427437,1
-0.540879162,4.562896367,2.054244057,1
-0.59871396,4.596896367,-0.629449447,1
-0.666012635,4.454896367,-0.474347658,1
-0.709125849,4.354896367,-0.318627934,1
-0.689146555,4.302896367,-0.636246737,1
-0.675476512,4.558896367,-0.47002211,1
-0.567167706,4.674896367,-0.558386875,1
-0.495662864,4.732896367,-0.506171332,1
-0.760651397,4.338896367,0.212487555,1
-0.623950963,4.344896367,-0.152712275,1
-0.704919682,4.344896367,-0.08473938,1
-0.623950963,4.694896367,0.223301424,1
-0.671270344,4.564896367,-0.329441804,1
-0.600817044,4.544896367,-0.500609913,1
-0.611332462,4.486896367,-0.228718331,1
-0.596610877,4.624896367,-0.360338574,1
-0.579786208,4.696896367,-0.4768194,1
-0.527209118,4.614896367,-0.304106452,1
-0.518796784,4.814896367,1.002517982,1
-0.550343038,4.686896367,-0.27475452,1
-0.422054939,4.928896367,0.025562092,1
-0.37052939,4.990896367,-0.504317526,1
-0.397869477,4.734896367,-0.100496733,1
-0.460961985,4.642896367,0.051824347,1
-0.59240471,4.584896367,-0.452101983,1
-0.616590171,4.478896367,-0.810813491,1
-0.373684016,4.966896367,0.322480058,1
-0.472528945,4.640896367,0.166451366,1
-0.466219694,4.690896367,-0.247256394,1
-0.381044808,5.024896367,-0.029743128,1
-0.456755818,4.784896367,0.090754278,1
-0.481992821,4.818896367,0.598079253,1
-0.269581378,5.174896367,0.729390529,1
-0.244344375,5.344896367,-0.161054403,1
-0.12446861,5.354896367,-0.370225541,1
-0.129726319,5.504896367,-0.333149416,1
-0.149705613,5.324896367,-0.112546473,1
-0.234880499,5.260896367,-0.079795896,1
-0.184406492,5.408896367,-0.157964726,1
-0.061376102,5.428896367,-0.189170465,1
-0.19492191,5.266896367,-0.035304547,1
-0.201231161,5.472896367,0.28046045,1
0.034314201,5.814896367,0.338855347,1
-0.099231607,5.646896367,-0.426457664,1
0.005922573,5.806896367,-0.397105732,1
-0.045602975,5.884896367,0.261922388,1
-0.076097687,5.578896367,-0.32048174,1
-0.143396362,5.522896367,-0.771574593,1
-0.221210455,5.342896367,-0.183300078,1
-0.221210455,5.298896367,-0.494121592,1
-0.150757155,5.318896367,-0.037158353,1
-0.171787991,5.284896367,-0.469404175,1
-0.283251421,5.012896367,-0.567964874,1
-0.394714852,5.114896367,-0.216668591,1
-0.255911335,5.244896367,-0.365591025,1
-0.327416177,5.312896367,0.252653357,1
-0.305333799,5.422896367,-0.617399707,1
-0.187561118,5.334896367,-0.838311617,1
-0.264323669,5.064896367,-0.371461412,1
-0.365271682,5.056896367,-0.543556425,1
-0.250653626,5.306896367,0.966059792,1
-0.158117948,5.346896367,0.912299411,1
-0.011953638,5.606896367,0.790257167,1
-0.107643941,5.488896367,0.69015163,1
-0.162324115,5.374896367,1.159473577,1
-0.156014864,5.406896367,0.293746062,1
0.071118164,5.836896367,0.784695748,1
0.070066622,5.862896367,0.952774181,1
-0.015108263,5.846896367,1.176775769,1
0.046932703,5.844896367,0.542774034,1
0.104767502,6.014896367,-0.529652878,1
0.280374982,6.156896367,-0.560858616,1
0.116334461,5.944896367,0.933618183,1
0.194148554,6.228896367,-0.664053831,1
0.334003613,6.300896367,-0.775282205,1
0.270911105,6.156896367,-0.463224821,1
0.237261768,6.274896367,-0.522546621,1
0.13315913,5.934896367,0.337310508,1
0.138416839,6.022896367,0.283859095,1
0.241467935,6.098896367,-0.583413259,1
0.189942387,6.452896367,0.57150803,1
0.376065285,6.334896367,-0.349215737,1
0.332952071,6.274896367,-0.751491692,1
0.327694362,6.400896367,-0.485161528,1
0.33190053,6.244896367,-0.385982894,1
0.322436654,6.148896367,-0.57785184,1
0.05113887,6.094896367,-0.074852413,1
0.149983799,6.062896367,-0.295455356,1
0.259344146,6.338896367,0.083956988,1
0.266704938,6.176896367,-0.08875596,1
0.277220356,6.286896367,-0.481762883,1
0.345570573,6.342896367,-0.5658021,1
0.322436654,6.294896367,0.327732509,1
0.175220802,5.940896367,-0.330986642,1
-0.009850554,5.768896367,-0.245711555,1
0.348725198,6.244896367,-0.082576606,1
0.180478511,6.128896367,-0.864573872,1
0.237261768,6.120896367,-0.956337281,1
0.100561334,5.878896367,-0.591137452,1
0.08058204,5.864896367,-0.09956983,1
0.311921236,6.380896367,-0.314302386,1
0.460188629,6.482896367,-0.770029754,1
0.381322994,6.536896367,-0.295146388,1
0.322436654,6.480896367,-0.442215017,1
0.385529161,6.544896367,-0.865809743,1
0.480167923,6.768896367,-0.366517929,1
0.60740448,6.868896367,-0.721212856,1
0.705197867,7.046896367,-0.05507848,1
0.587425186,7.056896367,0.090754278,1
0.764084208,7.144896367,2.94994144,1
0.378168369,6.462896367,1.837348726,1
0.364498325,6.206896367,-0.808959685,1
0.417075415,6.592896367,-0.387218765,1
0.480167923,6.694896367,-0.638718479,1
0.469652505,6.292896367,-0.349524705,1
0.322436654,6.398896367,-0.530888749,1
0.364498325,6.400896367,-0.470640046,1
0.400250746,6.468896367,-0.536450167,1
0.342415948,6.296896367,-0.619562481,1
0.357137533,6.362896367,-0.442832952,1
0.385529161,6.524896367,-0.539539845,1
0.448621669,6.308896367,-0.124905182,1
0.2908904,6.170896367,-0.41348102,1
0.248828728,6.278896367,-0.513895525,1
0.339261322,6.114896367,0.172321753,1
0.217282474,5.966896367,-0.233661815,1
0.123695254,5.886896367,-0.351378511,1
-0.085561564,5.998896367,-0.569509712,1
0.059551204,5.476896367,-0.617708674,1
-0.061376102,5.520896367,-0.665907637,1
-0.150757155,5.124896367,0.199201943,1
-0.309539966,5.020896367,-0.54695507,1
-0.511435991,4.760896367,0.567800418,1
-0.56927079,4.814896367,-0.331604578,1
-0.361065514,5.032896367,-0.464460692,1
-0.350550096,4.704896367,1.391199357,1
-0.597662419,4.622896367,0.171085882,1
-0.794300735,4.256896367,0.301779222,1
-0.52826066,4.464896367,2.346836475,1
-0.536672994,4.604896367,0.967913599,1
-0.622899422,4.744896367,-0.231808008,1
-0.541930703,4.738896367,-0.496284366,1
-0.687043471,4.538896367,-0.436653598,1
-0.571373874,4.736896367,-0.124905182,1
-0.307436883,5.008896367,0.063874087,1
-0.363168598,5.144896367,0.145132594,1
-0.230674332,5.150896367,-0.208326463,1
-0.267478294,5.298896367,-0.273518649,1
-0.217004288,5.304896367,0.802924843,1
-0.515642158,4.916896367,-0.547573005,1
-0.445188858,4.984896367,-0.750255821,1
-0.503023657,4.842896367,-0.707927245,1
-0.428364189,4.744896367,-0.522546621,1
-0.45780736,4.766896367,-0.065583382,1
-0.565064623,4.736896367,0.08241215,1
-0.655497217,4.508896367,-0.243239813,1
-0.571373874,4.668896367,-0.364664122,1
-0.640775632,4.648896367,-0.21265201,1
-0.652342592,4.552896367,-0.702056859,1
-0.477786654,4.674896367,-0.506789268,1
-0.571373874,4.446896367,-0.281551809,1
-0.697558889,4.214896367,-0.244166717,1
-0.755393688,4.206896367,0.55945829,1
-0.886836413,4.174896367,-0.458281338,1
-0.889991038,4.080896367,-0.463224821,1
-0.835310865,4.054896367,-0.525945265,1
-0.677579595,4.228896367,-0.58063255,1
-0.847929366,4.184896367,-0.591755387,1
-0.860547868,4.268896367,-0.425530761,1
-0.626054047,4.454896367,-0.588356742,1
-0.669167261,4.398896367,-0.403594053,1
-0.649187967,4.454896367,-0.661891057,1
-0.59240471,4.422896367,-0.83120536,1
-0.802713069,4.388896367,-0.645824736,1
-0.734362852,4.266896367,-0.414407923,1
-0.739620561,4.436896367,-0.712870728,1
-0.550343038,4.432896367,-0.541084683,1
-0.732259769,4.438896367,-0.125523117,1
-0.871063286,4.324896367,-0.854686906,1
-0.716486642,4.336896367,-0.554061327,1
-0.729105143,4.506896367,-0.96869599,1
-0.729105143,4.564896367,-0.750255821,1
-0.613435546,4.480896367,-0.950157927,1
-0.620796338,4.862896367,0.023708286,1
-0.466219694,4.894896367,-0.167542725,1
-0.467271236,4.680896367,-0.785478139,1
-0.518796784,4.836896367,-0.643044026,1
-0.445188858,4.824896367,-0.767249045,1
-0.439931149,4.856896367,-0.820082523,1
-0.445188858,4.760896367,-0.512968622,1
-0.520899867,4.514896367,-0.223156912,1
-0.676528053,4.680896367,-0.969313925,1
-0.466219694,4.786896367,-0.926058446,1
-0.542982245,4.824896367,-0.715651438,1
-0.570322332,4.794896367,-0.887128515,1
-0.466219694,4.530896367,-0.7341895,1
-0.814280029,4.074896367,1.459790188,1
-0.782733775,4.348896367,-0.66281796,1
-0.518796784,4.436896367,-0.357557865,1
-0.729105143,4.272896367,-0.772192528,1
-0.863702493,4.144896367,-0.770956657,1
-0.852135533,4.394896367,-0.713179696,1
-0.724898976,4.412896367,-0.752418595,1
-0.802713069,4.412896367,-0.664053831,1
-0.573476957,4.460896367,-0.442832952,1
-0.594507793,4.500896367,-0.816065942,1
