Open,Adj Close,Volume,Company,Direction
310.399994,304.301605,17449300,3,0
309.359985,303.287842,17554500,3,0
311,305.236664,28107300,3,0
316,318.091461,52588700,3,0
324.329987,319.25293,26297900,3,0
324.130005,326.408661,34766000,3,0
331.359985,324.194,27073200,3,0
330.309998,327.894897,26487100,3,0
333.899994,328.751221,21500100,3,0
332.890015,331.152954,23992200,3,0
338.51001,330.7789,22570100,3,0
337.299988,331.694214,20897000,3,0
337.109985,330.670654,21307400,3,0
334.570007,325.601532,25500900,3,0
331.25,327.205902,16849800,3,0
333.920013,331.428528,23831000,3,0
337.540009,330.788727,16723000,3,0
335.679993,334.174622,20886800,3,0
338.940002,334.401428,19053400,3,0
338.179993,336.521545,22463500,3,0
342.640015,338.335968,21963400,3,0
344.619995,335.101563,31031100,3,0
337.049988,332.981476,30427600,3,0
336.279999,333.208313,21661300,3,0
334.350006,325.092804,24217200,3,0
334.940002,331.946106,28563500,3,0
335.320007,325.990143,42885600,3,0
335.130005,325.487244,33337600,3,0
330.299988,324.905457,30766000,3,0
331.98999,318.515625,41779300,3,0
323.950012,321.651367,30032600,3,0
331.640015,330.259888,31021900,3,0
335.309998,330.309235,24761000,3,0
334.410004,328.46521,22214200,3,0
334.980011,337.773895,38095700,3,0
340.679993,334.677521,28899400,3,0
333.220001,323.771454,44438700,3,0
328.609985,329.993652,35381100,3,0
335.709991,320.379333,35034800,3,0
320.880005,319.294556,47750300,3,0
320.049988,315.45874,28326500,3,0
323.290009,322.736084,24740600,3,0
328.299988,328.563843,24831500,3,0
332.75,330.033112,19617800,3,0
335.459991,337.68515,19947000,3,0
343.149994,336.501801,15661500,3,0
341.299988,337.192139,15042000,3,0
341.910004,334.598663,15994500,3,0
338.51001,331.640442,18000800,3,0
335.350006,330.092285,28865100,3,0
334.829987,324.43219,32674300,3,0
325.859985,311.977905,40054300,3,0
313.149994,309.512665,39646100,3,0
314.149994,309.67041,32720000,3,0
309.48999,309.897247,44289500,3,0
313.380005,310.597382,29386800,3,0
319.670013,313.841522,34372200,3,0
320.470001,300.55896,45366000,3,0
304.25,305.883881,39846400,3,0
304.070007,298.438904,42333200,3,0
306.290009,299.109436,45933900,3,0
309.070007,297.403503,35380700,3,0
302.690002,291.911011,57984400,3,0
292.200012,292.246307,85731500,3,0
291.519989,284.475922,72848600,3,0
307.98999,292.581573,90428900,3,0
302.660004,295.667999,53481300,3,0
300.230011,303.970856,49743700,3,0
308.950012,306.653015,46444500,3,0
310.410004,304.463867,40950400,3,0
309.630005,309.09845,36636000,3,0
309.48999,297.058441,43730000,3,0
300.209991,301.683167,35096500,3,0
306.170013,296.762543,28533300,3,0
301.25,300.322327,32421200,3,0
309.869995,306.879791,31284700,3,0
304.040009,298.172668,45386200,3,0
303.190002,290.934784,39175600,3,0
293.769989,290.895325,36359500,3,0
300.01001,296.289276,27058300,3,0
298.369995,295.94339,29982100,3,0
296.359985,287.277557,32461600,3,0
293.049988,284.510773,34264000,3,0
285,284.303284,41736100,3,0
290.179993,276.941803,37811200,3,0
272.51001,291.091705,56989700,3,0
295.140015,293.779388,32546700,3,0
294.309998,295.241821,34627500,3,0
296.399994,291.447449,31217800,3,0
295.359985,296.625244,31873000,3,0
302.890015,292.405914,27314500,3,0
294.290009,286.417877,32356500,3,0
288.529999,275.5979,43157200,3,0
277.799988,272.574219,48159500,3,0
283.440002,285.074036,35204500,3,0
283.019989,282.198578,30628000,3,0
287.959991,276.744141,27209300,3,0
280.339996,273.157227,30660700,3,0
280.350006,283.740082,34245100,3,0
289.109985,290.894104,37826300,3,0
293.290009,291.714203,30816600,3,0
295.369995,296.862366,43390600,3,0
298.890015,295.607422,28351200,3,0
299.799988,300.449249,27599700,3,0
300.51001,295.933502,25715400,3,0
299.140015,300.4888,24484500,3,0
305.230011,300.073761,22566500,3,0
304.329987,307.010376,29578200,3,0
313.910004,311.66449,30393400,3,0
313.76001,310.132874,28163600,3,0
313.899994,304.648804,33422100,3,0
309.369995,305.745605,27110500,3,0
310.089996,311.229706,24289600,3,0
313.269989,307.188293,23156700,3,0
305.190002,295.94339,40110400,3,0
296.660004,297.791199,31411200,3,0
300.440002,293.443451,24361900,3,0
291.790009,281.872528,34569300,3,0
289.23999,278.71051,30966700,3,0
282.730011,284.204468,21907200,3,0
288.089996,276.506989,28221600,3,0
278.910004,277.188812,20778000,3,0
279.380005,281.912048,22297700,3,0
289.399994,282.959412,22906700,3,0
288.579987,277.475342,29454600,3,0
281.679993,270.775848,29405800,3,0
273.290009,277.386444,35678900,3,0
277.5,267.011108,46518400,3,0
282.100006,279.85675,63477700,3,0
285.190002,286.190613,33646600,3,0
288.609985,274.224426,37073900,3,0
277.709991,281.091919,35151100,3,0
283.959991,278.433838,25978600,3,0
282.589996,286.536469,33599300,3,0
285.540009,274.056458,43260400,3,0
274.809998,271.467529,37780300,3,0
270.059998,261.43808,47726000,3,0
271.690002,266.299652,39336400,3,0
265.679993,257.455933,48975900,3,0
257.690002,252.317688,51033800,3,0
257.350006,258.019165,34925100,3,0
259.959991,258.394653,32550900,3,0
266.109985,263.651489,28828800,3,0
263,251.647522,31356000,3,0
253.899994,250.716522,32692300,3,0
257.23999,250.142059,39199300,3,0
255.490005,258.154602,33175400,3,0
257.890015,257.13446,29043900,3,0
258.140015,260.006714,28547900,3,0
262.269989,263.35437,25002100,3,0
268.480011,270.624054,26910800,3,0
272.529999,269.267212,37827700,3,0
275.200012,269.811981,25292200,3,0
264.450012,271.951233,44008200,3,0
270.309998,267.434906,28059000,3,0
272.059998,266.177094,22400300,3,0
266.640015,269.891174,22860700,3,0
271.709991,267.821167,17372300,3,0
267.779999,262.254974,26439700,3,0
260.579987,250.567963,31422800,3,0
245.110001,239.940689,46135800,3,0
243.860001,242.149338,28651500,3,0
248.309998,249.349731,33111700,3,0
245.979996,242.624725,33169200,3,0
244.699997,245.279068,43084800,3,0
250.259995,251.310776,29928300,3,0
251.889999,250.706619,25939900,3,0
255.570007,256.381744,25861400,3,0
261.809998,265.137146,33923200,3,0
268.209991,262.354034,24615100,3,0
263.980011,254.024551,27295500,3,0
257.589996,257.768372,20069800,3,0
257.049988,254.371185,31730900,3,0
256.390015,257.094818,22837700,3,0
256.160004,260.333588,22941000,3,0
263.75,263.661377,23824400,3,0
265.119995,265.830414,20859900,3,0
264.790009,265.097534,19658800,3,0
265.649994,261.977692,19455200,3,0
265.880005,251.241455,35868500,3,0
250.190002,250.300522,29497400,3,0
250.570007,251.647522,25102800,3,0
255.720001,254.262268,29774100,3,0
259.75,251.815903,20975000,3,0
257.579987,257.04538,25012600,3,0
259.899994,259.759094,22788300,3,0
259.790009,262.304535,22404700,3,0
265.23999,257.867371,21881300,3,0
261,256.352051,21056000,3,0
259.859985,249.488373,39348000,3,0
261.160004,266.167145,45994000,3,0
269.75,273.763763,33459300,3,0
277.700012,278.052246,32152800,3,0
277.820007,275.34845,21539600,3,0
276,272.188965,22754200,3,0
276.76001,279.765686,23518900,3,0
281.799988,280.934418,18098700,3,0
279.149994,280.201508,16774600,3,0
284.049988,277.636292,18739200,3,0
279.640015,279.597321,23405200,3,0
288.170013,286.391663,24687800,3,0
290.850006,284.272186,20065900,3,0
288.480011,289.115356,22619700,3,0
291,290.660431,18085700,3,0
291.98999,289.907684,18102900,3,0
289.73999,289.143463,18253400,3,0
290.190002,288.002045,17186200,3,0
288.899994,284.012024,20570000,3,0
282.079987,275.674835,25061100,3,0
276.440002,274.374603,17527400,3,0
275.410004,273.729462,18137000,3,0
277.329987,276.766602,16583400,3,0
279.079987,266.086975,27549300,3,0
265.850006,263.248383,20338500,3,0
266.670013,261.005249,22767100,3,0
265.390015,259.516449,24791800,3,0
258.869995,258.454437,23263400,3,0
261.700012,254.146866,22855400,3,0
256.200012,251.357864,21328200,3,0
254.699997,256.161682,24126700,3,0
257.51001,256.58847,20319900,3,0
260.5,262.484131,22084700,3,0
265.779999,264.657776,18747700,3,0
258.839996,250.107285,33353300,3,0
253.529999,250.335571,23913000,3,0
249.770004,243.546677,31530900,3,0
244.259995,242.911453,39791800,3,0
242.470001,242.6931,26826900,3,0
242.070007,240.638565,26660300,3,0
244.270004,237.164703,28625600,3,0
237.869995,239.179535,31061200,3,0
239.539993,236.142395,34176000,3,0
237.050003,235.675919,27694200,3,0
239.979996,234.643707,27018700,3,0
236.809998,239.26889,29029700,3,0
238.889999,235.72554,27484200,3,0
238.289993,231.159912,35694800,3,0
235.410004,238.941345,28880400,3,0
245.089996,247.020523,34888400,3,0
245.990005,247.33812,20347100,3,0
247.929993,244.946136,20239900,3,0
240.899994,232.489899,37769600,3,0
233.050003,227.537186,29743600,3,0
227.619995,223.725891,30474000,3,0
225.399994,224.063324,21903900,3,0
219.850006,232.489899,42551800,3,0
235.539993,226.852341,30198600,3,0
235.820007,235.75531,28142300,3,0
243.240005,236.718063,26329600,3,0
237.039993,234.713165,19985700,3,0
235.770004,234.38562,21811000,3,0
234.740005,240.311035,26299700,3,0
243.759995,245.402695,24911200,3,0
247.259995,248.787216,34775500,3,0
231.169998,229.591721,82543200,3,0
231.039993,225.055847,40424600,3,0
226.240005,234.107712,40647700,3,0
233.759995,230.39566,28357300,3,0
234.600006,226.46524,30592300,3,0
229.460007,218.455551,38407000,3,0
220.089996,212.649261,36633900,3,0
217.550003,219.735901,36789100,3,0
221.990005,226.167496,33498000,3,0
228.699997,227.160019,28192500,3,0
227.369995,222.832596,27852900,3,0
235.429993,241.164597,46268000,3,0
242.990005,245.263748,34620200,3,0
241.990005,239.745285,31123300,3,0
245.660004,240.16214,31390100,3,0
242.789993,240.600082,24093300,3,0
237.779999,240.550308,23123500,3,0
243.509995,240.092468,27613500,3,0
241.429993,240.918594,26394700,3,0
243.589996,243.884659,19665700,3,0
245.110001,246.422745,19508500,3,0
247.309998,246.33316,9200800,3,0
246.080002,240.629944,24778200,3,0
241.399994,239.206635,17956300,3,0
240.570007,253.947403,47594200,3,0
253.869995,253.499496,26041500,3,0
249.820007,253.827957,21528500,3,0
252.009995,249.030487,23435300,3,0
250.820007,243.974228,22463700,3,0
244.830002,243.227737,20481500,3,0
244.839996,246.243576,22611800,3,0
244.699997,244.272827,20609700,3,0
247.449997,251.329681,30665100,3,0
261.690002,255.719086,42196900,3,0
257.130005,256.0177,35410900,3,0
253.720001,247.846054,35560400,3,0
248.550003,243.546249,86102000,3,0
244.860001,239.326065,29696400,3,0
239.399994,240.669754,25150800,3,0
241.690002,243.287445,23690600,3,0
241.259995,237.07663,28651700,3,0
236.110001,237.614105,21207000,3,0
238.699997,235.852386,16688600,3,0
236.889999,233.433731,17457100,3,0
235.649994,239.883438,19770700,3,0
238.210007,238.69902,21938500,3,0
59.91,57.643394,5189400,4,0
58.029999,57.663044,4466300,4,0
58.470001,58.714684,4910800,4,0
59.689999,59.304382,4920300,4,0
60,58.85228,5021500,4,0
60.240002,58.321548,7766600,4,0
59.759998,57.93824,4424300,4,0
59.119999,58.223267,4529600,4,0
59.580002,59.019363,7310500,4,0
60.049999,58.616398,5703200,4,0
60,59.392841,7185600,4,0
60.610001,60.188938,8752800,4,0
61,60.365845,6914100,4,0
61.650002,59.284725,6110200,4,0
60.32,59.097992,5297200,4,0
60.220001,58.38052,7688800,4,0
58.189999,57.319054,6420000,4,0
58.790001,58.999702,5644300,4,0
60.490002,59.363358,4338900,4,0
59.919998,59.844944,5287100,4,0
60.200001,57.476307,8184200,4,0
58.639999,57.210938,4825200,4,0
58.860001,58.193775,6653700,4,0
60.139999,57.839954,5985900,4,0
59.189999,59.225758,9591500,4,0
61.330002,60.473961,12936000,4,0
61.419998,60.572243,5279300,4,0
61.93,60.139793,5350300,4,0
61.5,61.72216,5244200,4,0
62.25,61.51577,3642400,4,0
62.689999,62.429806,4242400,4,0
63.360001,62.646027,5317900,4,0
64,63.265221,4865900,4,0
64.019997,62.901566,4219700,4,0
63.82,62.29221,3476700,4,0
61.209999,61.240574,6102000,4,0
61.799999,58.488632,10451800,4,0
59.740002,58.351028,8272700,4,0
57.799999,57.328888,9014200,4,0
56.290001,57.132313,10456000,4,0
58.299999,59.550095,9483100,4,0
60.560001,57.741673,9825900,4,0
60,61.476456,7306400,4,0
60.779999,60.46413,6978500,4,0
59.650002,58.940735,9745200,4,0
56.599998,56.3657,13169500,4,0
59.450001,59.668034,15378100,4,0
58.75,58.311722,10530100,4,0
55.099998,53.623585,11644200,4,0
57,58.026699,9943000,4,0
53.110001,51.854477,10456800,4,0
53.66,55.196125,10799600,4,0
53,54.63591,14550100,4,0
55.619999,53.200966,10151200,4,0
55.25,51.156662,12916100,4,0
52.810001,55.500805,19601600,4,0
58.34,53.495819,14885500,4,0
55.009998,51.962593,11194700,4,0
53.060001,56.729351,9991800,4,0
56.549999,55.982395,8513700,4,0
58.34,57.46648,9311300,4,0
58.040001,58.459145,10128800,4,0
58,56.513126,7315500,4,0
58.27,59.736832,8032900,4,0
61.259998,58.950565,7150300,4,0
61.130001,60.542759,10077400,4,0
62.529999,58.842449,14929000,4,0
60.360001,60.021854,7420300,4,0
61.279999,59.422325,8404800,4,0
60.32,61.673023,8054700,4,0
63.98,62.602962,7156400,4,0
62.630001,65.006966,9411300,4,0
66.449997,67.32193,11276000,4,0
66.5,66.164444,10942300,4,0
66.620003,65.788513,5110200,4,0
66.239998,65.016861,7782700,4,0
66.699997,66.263382,6687200,4,0
66.980003,65.175148,5900200,4,0
66.07,65.936905,7314300,4,0
67.400002,66.342514,6135300,4,0
67,63.176762,7912200,4,0
64.150002,64.096809,8572600,4,0
64.82,63.048149,9895100,4,0
63.139999,64.027557,5103500,4,0
65.330002,65.986374,7778100,4,0
67.669998,67.796791,15461900,4,0
74,72.090363,21709500,4,0
72.309998,72.317902,8649600,4,0
73.18,72.357468,6087000,4,0
73.059998,74.652649,9285200,4,0
75.269997,71.47699,8921000,4,0
72.510002,72.881805,8807700,4,0
73.120003,72.179398,6749100,4,0
72.620003,73.129128,5854200,4,0
73.860001,72.10025,8492000,4,0
72.900002,72.24865,5509700,4,0
73.540001,72.990623,6231100,4,0
74.360001,71.694641,9522900,4,0
73.010002,72.298111,5161400,4,0
73.370003,69.251068,11628600,4,0
69.290001,69.399467,13218600,4,0
70,69.468719,7899000,4,0
70.660004,71.209885,11408600,4,0
72.190002,72.209076,4930700,4,0
72.779999,72.199181,6518500,4,0
72.389999,69.171921,10519800,4,0
69.5,69.063103,7630000,4,0
67.989998,68.687172,8620300,4,0
68.489998,69.973259,6941400,4,0
71.279999,71.229668,6245200,4,0
72.379997,73.030197,9106800,4,0
72.870003,70.517372,7808000,4,0
71.5,70.913086,5921400,4,0
71.480003,72.406937,6492100,4,0
74,72.218971,6359000,4,0
73.690002,74.721901,12763600,4,0
75.989998,75.19677,7270400,4,0
76.18,75.760674,10388500,4,0
76.669998,75.305588,5243100,4,0
76.730003,75.632057,4472200,4,0
76.459999,74.771362,7744700,4,0
76.610001,75.394623,6157300,4,0
76.540001,75.582588,11572500,4,0
75.82,74.692223,5099400,4,0
75.690002,75.087944,6535400,4,0
75.449997,77.195152,10187400,4,0
78.860001,76.680717,5169300,4,0
78.459999,77.828308,6041800,4,0
79,77.660126,6038800,4,0
79.059998,78.431778,4863400,4,0
79.93,79.777229,6005700,4,0
80.720001,80.40049,6071100,4,0
82.010002,77.116005,7437600,4,0
76.809998,78.916534,4875300,4,0
78.519997,78.303177,6994300,4,0
78.879997,78.520821,4950100,4,0
79.410004,77.79863,6241500,4,0
79.07,80.291664,5556400,4,0
81.650002,79.89595,5495800,4,0
80.970001,80.232307,2937400,4,0
81.489998,78.758247,5963000,4,0
79.32,79.134178,4371200,4,0
80.599998,80.75663,3777200,4,0
81.370003,79.856377,3637100,4,0
81.260002,80.331238,2957200,4,0
80.599998,80.825882,4034000,4,0
82.809998,81.745934,8922500,4,0
84.410004,83.882828,8589600,4,0
86.769997,85.525063,16110300,4,0
84.650002,83.417854,12546300,4,0
87.550003,85.910896,9586300,4,0
84.43,81.587654,9181900,4,0
82.43,81.379898,8018200,4,0
81.510002,78.273499,9095700,4,0
79.580002,80.835785,6198600,4,0
82.279999,80.420273,5329100,4,0
81.970001,79.539795,9390000,4,0
80.970001,81.112785,7091800,4,0
82.599998,82.240585,4479300,4,0
82.949997,81.10289,5566100,4,0
82.019997,83.101273,5604100,4,0
84.050003,82.319725,5102000,4,0
83.339996,82.210907,4281900,4,0
82.93,82.725342,3659000,4,0
83.830002,83.576149,7046400,4,0
85,83.002357,4221300,4,0
83.949997,82.319725,4646700,4,0
82.809998,82.626411,6269500,4,0
83.839996,82.438454,5927400,4,0
83.580002,82.557159,7125100,4,0
82.959999,79.45076,7988400,4,0
79.099998,78.164673,8947300,4,0
76.580002,75.364944,11025000,4,0
77.849998,78.738464,6984700,4,0
80.290001,78.243805,8458000,4,0
79.830002,77.135796,6024500,4,0
79.040001,78.273499,6221600,4,0
80,80.875351,6500800,4,0
81.68,79.134178,4996100,4,0
78.059998,77.927238,7609500,4,0
79.330002,79.233109,9409400,4,0
79.639999,80.538994,6293200,4,0
82.309998,81.765724,6237500,4,0
82.529999,79.272682,5849100,4,0
79.279999,78.837395,5023700,4,0
79.879997,80.113594,4954300,4,0
81.629997,81.073212,3838100,4,0
81.830002,79.915726,4828500,4,0
80.610001,80.083908,7455000,4,0
81.720001,81.795403,6035900,4,0
81.989998,77.462265,8789500,4,0
79.360001,79.134178,5561100,4,0
79.769997,77.462265,4887000,4,0
78.68,77.630447,5421300,4,0
78.699997,76.967613,5492100,4,0
78.190002,77.373222,5433200,4,0
79.279999,80.192734,6724600,4,0
81.440002,81.10289,5270300,4,0
82.510002,81.02375,5515900,4,0
81.019997,79.490334,3863800,4,0
80.949997,79.757446,4683700,4,0
82.279999,79.223221,4463100,4,0
80.5,79.282578,3364600,4,0
80.989998,81.063316,5305100,4,0
82.209999,79.90583,4341200,4,0
81,80.172951,4303400,4,0
80.75,79.62883,4235500,4,0
81,80.093803,5469700,4,0
80.18,78.164673,5910400,4,0
78.959999,76.937927,9877200,4,0
77.449997,74.919769,11977700,4,0
76.550003,75.582588,7306600,4,0
76.580002,75.444092,6820400,4,0
78.93,78.520821,8632900,4,0
80.739998,79.282578,6581700,4,0
79.870003,77.966805,7576500,4,0
75,74.603188,13716600,4,0
74.800003,74.316292,8658900,4,0
76.349998,75.730995,5511000,4,0
77.120003,75.889275,4881200,4,0
77.5,76.720291,5594600,4,0
76.720001,76.611473,7877000,4,0
77.519997,76.284996,6210300,4,0
76.949997,74.692223,9287200,4,0
73.959999,75.117622,8750700,4,0
75.699997,75.988197,6730400,4,0
76.919998,75.107727,6952000,4,0
75.93,74.42511,7252300,4,0
75.93,75.691422,4822900,4,0
77.699997,77.30397,3382500,4,0
78.32,78.629639,15235000,4,0
79.940002,79.074829,5794200,4,0
79.720001,78.303177,4780600,4,0
79.309998,77.947021,4860000,4,0
78.720001,80.014656,6414300,4,0
81.400002,81.389786,6730800,4,0
82.480003,82.735237,6740000,4,0
83.5,81.696472,11116600,4,0
82.279999,82.220802,8503300,4,0
83.129997,82.784706,5864200,4,0
84.269997,85.020523,7506200,4,0
86.25,85.990036,5925700,4,0
87.260002,87.276131,6969300,4,0
88.870003,87.513565,6796900,4,0
89.040001,89.40313,14075300,4,0
89.480003,87.859818,7304000,4,0
89.440002,88.463287,5084000,4,0
89.949997,89.244835,4728300,4,0
90.300003,89.986816,2269100,4,0
91.760002,90.45179,4378300,4,0
91.629997,90.392433,3741400,4,0
91.75,90.600182,2689600,4,0
91.739998,91.85659,4311000,4,0
92.699997,88.938156,7423100,4,0
90.32,89.719704,4544100,4,0
89.059998,87.058479,7422100,4,0
88.860001,88.710609,6142200,4,0
90.07,90.323181,4408800,4,0
91.300003,89.937347,6685900,4,0
91,88.295113,5401100,4,0
89.639999,88.80954,4223700,4,0
90.160004,89.027191,5466000,4,0
89.989998,89.719704,8461400,4,0
90.919998,92.153381,5711900,4,0
93.959999,94.10231,5703200,4,0
95.470001,93.587868,4488800,4,0
94.68,93.419685,3755100,4,0
95.529999,92.400711,5373500,4,0
93.349998,91.391617,6424300,4,0
91,87.721313,12152900,4,0
89.57,89.304192,6685600,4,0
90,90.026382,7025500,4,0
91.480003,90.441887,4271100,4,0
92.040001,92.974503,5782600,4,0
93.889999,91.777443,6666800,4,0
93.349998,91.688408,8296500,4,0
100.660004,100.522865,17047800,4,0
102.050003,100.107368,5969800,4,0
101.949997,101.63089,5298900,4,0
103.040001,101.660568,4744600,4,0
103.5,102.135429,3306500,4,0
102.779999,102.699333,3023500,4,0
103.82,101.858429,3773000,4,0
102.580002,101.254951,3742100,4,0
101.830002,101.156021,5087800,4,0
102.949997,99.721542,4369500,4,0
99.82,95.546684,6152800,4,0
95.07,95.388397,6238400,4,0
95.449997,94.666206,5925500,4,0
95.32,94.08252,5414200,4,0
96,94.587067,6388200,4,0
97.089996,97.663795,5135600,4,0
98.910004,95.714867,3985000,4,0
96.290001,92.70739,5283200,4,0
93.080002,90.560608,5777200,4,0
92.199997,91.589478,8348600,4,0
91.75,88.255539,6742600,4,0
91.599998,91.510338,6325600,4,0
93.260002,90.333069,4283300,4,0
92.970001,91.945633,4464900,4,0
91.889999,92.044563,3280400,4,0
92.870003,91.589478,3146200,4,0
93.559998,92.28199,4552800,4,0
92.400002,91.450981,4644900,4,0
90.739998,88.621582,6691500,4,0
89.690002,89.521835,13501000,4,0
90.629997,90.887085,4290000,4,0
92.589996,90.402313,4426200,4,0
91.550003,89.541634,4800200,4,0
90.410004,89.877991,5016700,4,0
91.239998,91.411407,6161300,4,0
92.25,93.014069,8660800,4,0
92.440002,91.668633,6147900,4,0
92.849998,92.00499,6522700,4,0
93.940002,94.517815,6085500,4,0
96.010002,96.822884,5251600,4,0
98.190002,96.27877,8070000,4,0
96.459999,95.803902,4469200,4,0
97.809998,95.427971,3590000,4,0
96.07,94.755241,4301000,4,0
95.099998,95.111389,4719900,4,0
97,96.496414,5710800,4,0
97.099998,96.118668,4066500,4,0
97.050003,97.202217,7324200,4,0
98.099998,95.909904,7126500,4,0
96.93,95.432739,4797100,4,0
96.269997,93.911781,4499000,4,0
93.480003,92.629402,8000200,4,0
93.300003,93.146324,5742700,4,0
93.699997,92.470345,4029900,4,0
92.620003,93.683136,5055900,4,0
94.510002,91.058739,8922200,4,0
92.290001,90.710808,6692800,4,0
91.669998,91.545837,4796400,4,0
91.360001,90.651161,6614300,4,0
91.699997,90.611397,6641800,4,0
90.839996,88.165939,15147500,4,0
93.599998,89.547722,13079100,4,0
90,92.480286,8024600,4,0
93.43,94.23983,6511800,4,0
95.059998,92.619461,6067500,4,0
93.660004,94.776634,6530700,4,0
94.279999,92.11248,6176200,4,0
93.470001,92.867981,4741200,4,0
94.400002,92.798393,3656400,4,0
92.68,91.754608,5175800,4,0
92.550003,93.106567,6263000,4,0
92.269997,93.703026,4213900,4,0
94.639999,95.999374,6742700,4,0
96.970001,94.806465,5431700,4,0
95.93,95.929787,3196800,4,0
96.870003,95.999374,3284400,4,0
97.120003,96.72506,3880500,4,0
97,96.675354,7742700,4,0
97.440002,96.675354,3092400,4,0
97.260002,95.880074,3502500,4,0
96.330002,94.82634,3277900,4,0
94.5,94.41877,3805100,4,0
95.139999,96.267769,2990800,4,0
96.889999,96.546127,2655200,4,0
97.449997,96.228012,2596900,4,0
97.349998,95.95961,3608600,4,0
96.279999,97.112755,4409500,4,0
97.800003,97.570038,4112700,4,0
98.389999,98.593948,5834400,4,0
98.860001,95.402916,6154000,4,0
95.75,93.504204,7440900,4,0
93.629997,92.639343,5088100,4,0
93.120003,90.949387,8509900,4,0
91.879997,91.277435,4659600,4,0
91.949997,91.337082,4654100,4,0
91.870003,90.253525,6446800,4,0
91.860001,91.963364,5640100,4,0
92.639999,91.714844,8943300,4,0
92.790001,94.836288,7032900,4,0
95.419998,95.045044,4160300,4,0
95.720001,94.876053,4372600,4,0
95.07,93.345146,5055100,4,0
94.75,93.712959,3101400,4,0
94.470001,93.842194,3833300,4,0
95.260002,92.758629,3444200,4,0
92.400002,91.635315,6128600,4,0
91.879997,91.834129,3587000,4,0
93.330002,92.361,4054700,4,0
93.5,92.69899,5476700,4,0
93.540001,91.774483,4959100,4,0
92.370003,90.144173,8746100,4,0
90.870003,91.257561,7411300,4,0
91.75,89.766426,7741500,4,0
90.620003,90.969276,6627000,4,0
91.779999,90.631279,5725700,4,0
90.389999,89.935417,5159500,4,0
90.660004,90.959328,3889300,4,0
91.029999,89.607368,4587400,4,0
89.940002,83.553352,23141100,4,0
84.889999,84.318802,13160400,4,0
84.870003,83.076187,10839500,4,0
83.150002,83.125893,7055900,4,0
84.029999,82.270973,6225000,4,0
80.989998,79.358292,17329600,4,0
83.510002,81.0383,19758100,4,0
81.559998,79.84539,9871300,4,0
79.900002,81.942924,9692100,4,0
81.860001,80.928955,6082900,4,0
81.760002,82.499611,7770000,4,0
83.510002,84.497742,13387700,4,0
85.110001,84.666733,7353200,4,0
86.300003,83.35453,5369200,4,0
83.5,83.35453,4320800,4,0
83.050003,82.877373,4780300,4,0
83.599998,82.340561,4559800,4,0
82.209999,82.678551,5449700,4,0
82.870003,82.141739,7366200,4,0
82.93,81.734169,8666100,4,0
82.75,81.306709,11799500,4,0
82.120003,80.332497,10410300,4,0
81.589996,80.769897,7365000,4,0
81.449997,81.942924,6000600,4,0
81.5,80.640671,8405200,4,0
81.480003,81.883278,9477900,4,0
82.730003,81.813698,6226000,4,0
82.75,80.829536,8433800,4,0
81.209999,80.70031,5605400,4,0
81.410004,78.006325,15531700,4,0
78.470001,79.815567,8227700,4,0
78.809998,77.588806,11325800,4,0
78.160004,79.169411,12098700,4,0
80.120003,78.065971,7337400,4,0
78.779999,77.380043,6235300,4,0
77.730003,77.787621,5526500,4,0
78.32,78.811539,9376800,4,0
79.419998,79.089882,11009600,4,0
78.639999,75.729858,12231900,4,0
76.610001,72.598465,14206900,4,0
73.190002,72.379768,10297300,4,0
73.129997,74.228775,9311100,4,0
74.5,74.815292,7429800,4,0
75.029999,74.63636,6517900,4,0
74.660004,75.878967,11157200,4,0
76.529999,76.92276,9700800,4,0
77.559998,76.932701,7537900,4,0
78.059998,78.065971,5861300,4,0
78.190002,76.723946,5955600,4,0
77.25,76.346191,9771000,4,0
75.93,76.833298,9477600,4,0
77.269997,76.902885,8527400,4,0
77.760002,77.151405,8885200,4,0
77.739998,75.869026,6326400,4,0
76.449997,74.477295,6640900,4,0
75.339996,74.805351,6597500,4,0
75.940002,75.660271,5471100,4,0
76.5,75.948555,6472800,4,0
76.139999,75.948555,5417400,4,0
76.769997,76.723946,4238500,4,0
77.519997,77.618629,4537900,4,0
77.720001,78.234962,5904300,4,0
78.620003,78.80159,6960400,4,0
79.43,80.710251,8345800,4,0
81.809998,80.282791,6420400,4,0
80.220001,78.185265,6261500,4,0
78.599998,78.413895,10842600,4,0
78.93,77.727982,8370200,4,0
78.940002,78.881119,7569400,4,0
79.290001,77.211052,10370400,4,0
66.25,66.355576,43753600,4,0
67.470001,67.826836,16203300,4,0
68.57,67.429199,13716900,4,0
68.43,66.425163,12825700,4,0
66.989998,66.703506,8812000,4,0
66.730003,66.266113,7966200,4,0
67.25,67.101143,13235000,4,0
67.720001,69.278206,13923000,4,0
69.32,70.013832,11628200,4,0
70.550003,65.749184,38243200,4,0
65.529999,63.820641,28771200,4,0
63.599998,62.299683,24241700,4,0
63.75,62.011398,14485100,4,0
60.93,61.832462,16583200,4,0
61.849998,61.405003,16564300,4,0
61.84,60.550083,9681500,4,0
61.279999,60.261799,8305900,4,0
60.889999,59.953632,7749600,4,0
60.02,58.253735,19291100,4,0
59.110001,56.941532,11607000,4,0
57.279999,56.951477,8606200,4,0
56.98,57.021061,13287400,4,0
57.529999,57.74675,9409000,4,0
